time_utc_iso,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 17:34:12+00:00,0,0,1,0,0,0,0,2,15,24,10,2.989,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:13+00:00,0,0,1,0,0,0,0,2,15,24,10,2.973,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:14+00:00,0,0,1,0,0,0,0,2,15,24,10,2.978,14.095,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:15+00:00,0,0,1,0,0,0,0,2,15,24,10,2.973,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:16+00:00,0,0,1,0,0,0,0,2,15,24,10,2.983,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:17+00:00,0,0,1,0,0,0,0,2,15,24,10,2.958,14.099,24,0,1,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:18+00:00,0,0,1,0,0,0,0,2,15,24,10,2.988,14.098,24,0,1,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:19+00:00,0,0,1,0,0,0,0,2,15,24,10,2.962,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:20+00:00,0,0,1,0,0,0,0,2,15,24,10,2.976,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:21+00:00,0,0,1,0,0,0,0,2,15,24,10,2.953,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:22+00:00,0,0,1,0,0,0,0,2,15,24,10,2.962,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:23+00:00,0,0,1,0,0,0,0,2,15,24,10,2.94,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:24+00:00,0,0,1,0,0,0,0,2,15,24,10,2.925,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:25+00:00,0,0,1,0,0,0,0,2,15,24,10,2.949,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:26+00:00,0,0,1,0,0,0,0,2,15,24,10,2.964,14.1,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:27+00:00,0,0,1,0,0,0,0,2,15,24,10,2.961,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:28+00:00,0,0,1,0,0,0,0,2,15,24,10,2.951,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:29+00:00,0,0,1,0,0,0,0,2,15,24,10,2.939,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:30+00:00,0,0,1,0,0,0,0,2,15,24,10,2.918,14.095,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:31+00:00,0,0,1,0,0,0,0,2,15,24,10,2.932,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:32+00:00,0,0,1,0,0,0,0,2,15,24,10,2.949,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:33+00:00,0,0,1,0,0,0,0,2,15,24,10,2.917,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:34+00:00,0,0,1,0,0,0,0,2,15,24,10,2.929,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:35+00:00,0,0,1,0,0,0,0,2,15,24,10,2.904,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:36+00:00,0,0,1,0,0,0,0,2,15,24,10,2.918,14.1,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:37+00:00,0,0,1,0,0,0,0,2,15,24,10,2.924,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:38+00:00,0,0,1,0,0,0,0,2,15,24,10,2.931,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:39+00:00,0,0,1,0,0,0,0,2,15,24,10,2.916,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:40+00:00,0,0,1,0,0,0,0,2,15,24,10,2.897,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:41+00:00,0,0,1,0,0,0,0,2,15,24,10,2.902,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:42+00:00,0,0,1,0,0,0,0,2,15,24,10,2.913,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:43+00:00,0,0,1,0,0,0,0,2,15,24,10,2.895,14.1,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:44+00:00,0,0,1,0,0,0,0,2,15,24,10,2.898,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:45+00:00,0,0,1,0,0,0,0,2,15,24,10,2.907,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:46+00:00,0,0,1,0,0,0,0,2,15,24,10,2.89,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:47+00:00,0,0,1,0,0,0,0,2,15,24,10,2.911,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:48+00:00,0,0,1,0,0,0,0,2,15,24,10,2.899,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:49+00:00,0,0,1,0,0,0,0,2,15,24,10,2.881,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:50+00:00,0,0,1,0,0,0,0,2,15,24,10,2.874,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:51+00:00,0,0,1,0,0,0,0,2,15,24,10,2.892,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:52+00:00,0,0,1,0,0,0,0,2,15,24,10,2.895,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:53+00:00,0,0,1,0,0,0,0,2,15,24,10,2.861,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:54+00:00,0,0,1,0,0,0,0,2,15,24,10,2.869,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:55+00:00,0,0,1,0,0,0,0,2,15,24,10,2.88,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:56+00:00,0,0,1,0,0,0,0,2,15,24,10,2.85,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:57+00:00,0,0,1,0,0,0,0,2,15,24,10,2.868,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:58+00:00,0,0,1,0,0,0,0,2,15,24,10,2.862,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:34:59+00:00,0,0,1,0,0,0,0,2,15,24,10,2.857,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:00+00:00,0,0,1,0,0,0,0,2,15,24,10,2.865,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:01+00:00,0,0,1,0,0,0,0,2,15,24,10,2.85,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:02+00:00,0,0,1,0,0,0,0,2,15,24,10,2.845,14.096,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:03+00:00,0,0,1,0,0,0,0,2,15,24,10,2.855,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:04+00:00,0,0,1,0,0,0,0,2,15,24,10,2.84,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:05+00:00,0,0,1,0,0,0,0,2,15,24,10,2.846,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:06+00:00,0,0,1,0,0,0,0,2,15,24,10,2.835,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:07+00:00,0,0,1,0,0,0,0,2,15,24,10,2.863,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:08+00:00,0,0,1,0,0,0,0,2,15,24,10,2.851,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:09+00:00,0,0,1,0,0,0,0,2,15,24,10,2.845,14.097,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:10+00:00,0,0,1,0,0,0,0,2,15,24,10,2.84,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:11+00:00,0,0,1,0,0,0,0,2,15,24,10,2.838,14.098,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:12+00:00,0,0,1,0,0,0,0,2,15,24,10,2.833,14.099,24,0,2,61,66,0,14.05,7.35,33,25.6,50,0
2025-10-04 17:35:13+00:00,0,0,1,0,0,0,0,2,15,24,10,2.808,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:14+00:00,0,0,1,0,0,0,0,2,15,24,10,2.821,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:15+00:00,0,0,1,0,0,0,0,2,15,24,10,2.836,14.1,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:16+00:00,0,0,1,0,0,0,0,2,15,24,10,2.82,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:17+00:00,0,0,1,0,0,0,0,2,15,24,10,2.826,14.091,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:18+00:00,0,0,1,0,0,0,0,2,15,24,10,2.805,14.093,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:19+00:00,0,0,1,0,0,0,0,2,15,24,10,2.826,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:20+00:00,0,0,1,0,0,0,0,2,15,24,10,2.815,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:21+00:00,0,0,1,0,0,0,0,2,15,24,10,2.814,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:22+00:00,0,0,1,0,0,0,0,2,15,24,10,2.811,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:23+00:00,0,0,1,0,0,0,0,2,15,24,10,2.834,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:24+00:00,0,0,1,0,0,0,0,2,15,24,10,2.811,14.098,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:25+00:00,0,0,1,0,0,0,0,2,15,24,10,2.802,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:26+00:00,0,0,1,0,0,0,0,2,15,24,10,2.827,14.098,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:27+00:00,0,0,1,0,0,0,0,2,15,24,10,2.805,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:28+00:00,0,0,1,0,0,0,0,2,15,24,10,2.782,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:29+00:00,0,0,1,0,0,0,0,2,15,24,10,2.792,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:30+00:00,0,0,1,0,0,0,0,2,15,24,10,2.783,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:31+00:00,0,0,1,0,0,0,0,2,15,24,10,2.771,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:32+00:00,0,0,1,0,0,0,0,2,15,24,10,2.772,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:33+00:00,0,0,1,0,0,0,0,2,15,24,10,2.761,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:34+00:00,0,0,1,0,0,0,0,2,15,24,10,2.766,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:35+00:00,0,0,1,0,0,0,0,2,15,24,10,2.768,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:36+00:00,0,0,1,0,0,0,0,2,15,24,10,2.769,14.096,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:37+00:00,0,0,1,0,0,0,0,2,15,24,10,2.782,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:38+00:00,0,0,1,0,0,0,0,2,15,24,10,2.797,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:39+00:00,0,0,1,0,0,0,0,2,15,24,10,2.783,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:40+00:00,0,0,1,0,0,0,0,2,15,24,10,2.757,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:41+00:00,0,0,1,0,0,0,0,2,15,24,10,2.757,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:42+00:00,0,0,1,0,0,0,0,2,15,24,10,2.764,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:43+00:00,0,0,1,0,0,0,0,2,15,24,10,2.761,14.094,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:44+00:00,0,0,1,0,0,0,0,2,15,24,10,2.773,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:45+00:00,0,0,1,0,0,0,0,2,15,24,10,2.769,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:46+00:00,0,0,1,0,0,0,0,2,15,24,10,2.755,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:47+00:00,0,0,1,0,0,0,0,2,15,24,10,2.745,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:48+00:00,0,0,1,0,0,0,0,2,15,24,10,2.759,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:49+00:00,0,0,1,0,0,0,0,2,15,24,10,2.75,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:50+00:00,0,0,1,0,0,0,0,2,15,24,10,2.756,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:51+00:00,0,0,1,0,0,0,0,2,15,24,10,2.756,14.097,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:52+00:00,0,0,1,0,0,0,0,2,15,24,10,2.729,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:53+00:00,0,0,1,0,0,0,0,2,15,24,10,2.74,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:54+00:00,0,0,1,0,0,0,0,2,15,24,10,2.73,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:55+00:00,0,0,1,0,0,0,0,2,15,24,10,2.737,14.096,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:56+00:00,0,0,1,0,0,0,0,2,15,24,10,2.737,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:57+00:00,0,0,1,0,0,0,0,2,15,24,10,2.736,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:58+00:00,0,0,1,0,0,0,0,2,15,24,10,2.759,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:35:59+00:00,0,0,1,0,0,0,0,2,15,24,10,2.733,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:00+00:00,0,0,1,0,0,0,0,2,15,24,10,2.725,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:01+00:00,0,0,1,0,0,0,0,2,15,24,10,2.712,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:02+00:00,0,0,1,0,0,0,0,2,15,24,10,2.736,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:03+00:00,0,0,1,0,0,0,0,2,15,24,10,2.752,14.099,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:04+00:00,0,0,1,0,0,0,0,2,15,24,10,2.716,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:05+00:00,0,0,1,0,0,0,0,2,15,24,10,2.708,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:06+00:00,0,0,1,0,0,0,0,2,15,24,10,2.701,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:07+00:00,0,0,1,0,0,0,0,2,15,24,10,2.707,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:08+00:00,0,0,1,0,0,0,0,2,15,24,10,2.721,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:09+00:00,0,0,1,0,0,0,0,2,15,24,10,2.72,14.094,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:10+00:00,0,0,1,0,0,0,0,2,15,24,10,2.696,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:11+00:00,0,0,1,0,0,0,0,2,15,24,10,2.715,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:12+00:00,0,0,1,0,0,0,0,2,15,24,10,2.695,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:13+00:00,0,0,1,0,0,0,0,2,15,24,10,2.705,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:14+00:00,0,0,1,0,0,0,0,2,15,24,10,2.684,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:15+00:00,0,0,1,0,0,0,0,2,15,24,10,2.705,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:16+00:00,0,0,1,0,0,0,0,2,15,24,10,2.701,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:17+00:00,0,0,1,0,0,0,0,2,15,24,10,2.676,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:18+00:00,0,0,1,0,0,0,0,2,15,24,10,2.687,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:19+00:00,0,0,1,0,0,0,0,2,15,24,10,2.69,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:20+00:00,0,0,1,0,0,0,0,2,15,24,10,2.7,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:21+00:00,0,0,1,0,0,0,0,2,15,24,10,2.679,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:22+00:00,0,0,1,0,0,0,0,2,15,24,10,2.679,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:23+00:00,0,0,1,0,0,0,0,2,15,24,10,2.69,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:24+00:00,0,0,1,0,0,0,0,2,15,24,10,2.688,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:25+00:00,0,0,1,0,0,0,0,2,15,24,10,2.675,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:26+00:00,0,0,1,0,0,0,0,2,15,24,10,2.666,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:27+00:00,0,0,1,0,0,0,0,2,15,24,10,2.658,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:28+00:00,0,0,1,0,0,0,0,2,15,24,10,2.674,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:29+00:00,0,0,1,0,0,0,0,2,15,24,10,2.676,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:30+00:00,0,0,1,0,0,0,0,2,15,24,10,2.662,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:31+00:00,0,0,1,0,0,0,0,2,15,24,10,2.664,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:32+00:00,0,0,1,0,0,0,0,2,15,24,10,2.663,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:33+00:00,0,0,1,0,0,0,0,2,15,24,10,2.661,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:34+00:00,0,0,1,0,0,0,0,2,15,24,10,2.636,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:35+00:00,0,0,1,0,0,0,0,2,15,24,10,2.652,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:36+00:00,0,0,1,0,0,0,0,2,15,24,10,2.657,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:37+00:00,0,0,1,0,0,0,0,2,15,24,10,2.635,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:38+00:00,0,0,1,0,0,0,0,2,15,24,10,2.656,14.095,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:39+00:00,0,0,1,0,0,0,0,2,15,24,10,2.662,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:40+00:00,0,0,1,0,0,0,0,2,15,24,10,2.657,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:41+00:00,0,0,1,0,0,0,0,2,15,24,10,2.648,14.096,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:42+00:00,0,0,1,0,0,0,0,2,15,24,10,2.655,14.095,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:43+00:00,0,0,1,0,0,0,0,2,15,24,10,2.63,14.096,24,0,1,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:44+00:00,0,0,1,0,0,0,0,2,15,24,10,2.647,14.098,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:45+00:00,0,0,1,0,0,0,0,2,15,24,10,2.648,14.1,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
2025-10-04 17:36:46+00:00,0,0,1,0,0,0,0,2,15,24,10,2.642,14.097,24,0,2,61,66,0,14.05,7.35,33,25.7,50,0
