time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-08-21 05:29:26+00:00,0,0,1,0,0,0,0,2,13,10,10,9.734,14.074,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:27+00:00,0,0,1,0,0,0,0,2,13,10,10,9.703,14.074,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:28+00:00,0,0,1,0,0,0,0,2,13,10,10,9.699,14.074,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:29+00:00,0,0,1,0,0,0,0,2,13,10,10,9.654,14.075,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:30+00:00,0,0,1,0,0,0,0,2,13,10,10,9.665,14.077,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:31+00:00,0,0,1,0,0,0,0,2,13,10,10,9.61,14.076,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:32+00:00,0,0,1,0,0,0,0,2,13,10,10,9.563,14.075,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:33+00:00,0,0,1,0,0,0,0,2,13,10,10,9.57,14.077,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:34+00:00,0,0,1,0,0,0,0,2,13,10,10,9.541,14.076,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
2025-08-21 05:29:35+00:00,0,0,1,0,0,0,0,2,13,10,10,9.517,14.075,39.5,0,2,80.0,80,0,13.8,6.14,40,35.0,50,0
