time_utc_iso,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 17:55:01+00:00,0,0,1,0,0,0,0,2,15,24,10,16.974,14.032,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:02+00:00,0,0,1,0,0,0,0,2,15,24,10,16.918,14.031,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:03+00:00,0,0,1,0,0,0,0,2,15,24,10,16.912,14.032,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:04+00:00,0,0,1,0,0,0,0,2,15,24,10,16.884,14.033,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:05+00:00,0,0,1,0,0,0,0,2,15,24,10,16.855,14.032,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:06+00:00,0,0,1,0,0,0,0,2,15,24,10,16.812,14.032,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:07+00:00,0,0,1,0,0,0,0,2,15,24,10,16.787,14.033,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:08+00:00,0,0,1,0,0,0,0,2,15,24,10,16.76,14.033,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:09+00:00,0,0,1,0,0,0,0,2,15,24,10,16.716,14.033,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:10+00:00,0,0,1,0,0,0,0,2,15,24,10,16.697,14.033,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:11+00:00,0,0,1,0,0,0,0,2,15,24,10,16.639,14.032,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:12+00:00,0,0,1,0,0,0,0,2,15,24,10,16.644,14.034,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:13+00:00,0,0,1,0,0,0,0,2,15,24,10,16.618,14.035,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:14+00:00,0,0,1,0,0,0,0,2,15,24,10,16.57,14.035,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:15+00:00,0,0,1,0,0,0,0,2,15,24,10,16.526,14.035,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:16+00:00,0,0,1,0,0,0,0,2,15,24,10,16.501,14.036,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:17+00:00,0,0,1,0,0,0,0,2,15,24,10,16.464,14.035,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:18+00:00,0,0,1,0,0,0,0,2,15,24,10,16.426,14.035,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:19+00:00,0,0,1,0,0,0,0,2,15,24,10,16.411,14.036,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:20+00:00,0,0,1,0,0,0,0,2,15,24,10,16.373,14.036,25,0,2,59,66,0,14,7.35,33,24.7,50,0
2025-10-04 17:55:21+00:00,0,0,1,0,0,0,0,2,15,24,10,16.339,14.037,25,0,2,59,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:22+00:00,0,0,1,0,0,0,0,2,15,24,10,16.293,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:23+00:00,0,0,1,0,0,0,0,2,15,24,10,16.263,14.036,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:24+00:00,0,0,1,0,0,0,0,2,15,24,10,16.223,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:25+00:00,0,0,1,0,0,0,0,2,15,24,10,16.182,14.036,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:26+00:00,0,0,1,0,0,0,0,2,15,24,10,16.149,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:27+00:00,0,0,1,0,0,0,0,2,15,24,10,16.107,14.036,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:28+00:00,0,0,1,0,0,0,0,2,15,24,10,16.077,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:29+00:00,0,0,1,0,0,0,0,2,15,24,10,16.044,14.038,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:30+00:00,0,0,1,0,0,0,0,2,15,24,10,16.005,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:31+00:00,0,0,1,0,0,0,0,2,15,24,10,15.965,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:32+00:00,0,0,1,0,0,0,0,2,15,24,10,15.926,14.037,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:33+00:00,0,0,1,0,0,0,0,2,15,24,10,15.894,14.038,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:34+00:00,0,0,1,0,0,0,0,2,15,24,10,15.857,14.038,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:35+00:00,0,0,1,0,0,0,0,2,15,24,10,15.846,14.039,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:36+00:00,0,0,1,0,0,0,0,2,15,24,10,15.775,14.038,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:37+00:00,0,0,1,0,0,0,0,2,15,24,10,15.737,14.038,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:38+00:00,0,0,1,0,0,0,0,2,15,24,10,15.709,14.04,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:39+00:00,0,0,1,0,0,0,0,2,15,24,10,15.677,14.039,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:40+00:00,0,0,1,0,0,0,0,2,15,24,10,15.638,14.039,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:41+00:00,0,0,1,0,0,0,0,2,15,24,10,15.601,14.039,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:42+00:00,0,0,1,0,0,0,0,2,15,24,10,15.555,14.039,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
