time_utc,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated,VCU_ChrgSysOperCmd
2025-08-21 03:06:10+00:00,0,1,0,0,0,0,1,12,10,0,-28.052,11.155,35.0,0,2,64.0,90,0,13.9,6.14,45,32.1,50,0,1
2025-08-21 03:06:11+00:00,0,1,0,0,0,0,1,12,10,0,-28.029,11.15,35.0,0,2,64.0,90,0,13.9,6.14,45,32.1,50,0,1
2025-08-21 03:06:12+00:00,0,1,0,0,0,0,1,12,10,0,-28.038,11.144,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:13+00:00,0,1,0,0,0,0,1,12,10,0,-28.037,11.138,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:14+00:00,0,1,0,0,0,0,1,12,10,0,-28.126,11.129,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:15+00:00,0,1,0,0,0,0,1,12,10,0,-28.114,11.122,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:16+00:00,0,1,0,0,0,0,1,12,10,0,-28.157,11.114,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:17+00:00,0,1,0,0,0,0,1,12,10,0,-28.103,11.109,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:18+00:00,0,1,0,0,0,0,1,12,10,0,-28.122,11.101,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:19+00:00,0,1,0,0,0,0,1,12,10,0,-28.131,11.094,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:20+00:00,0,1,0,0,0,0,1,12,10,0,-28.147,11.087,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:21+00:00,0,1,0,0,0,0,1,12,10,0,-28.171,11.08,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:22+00:00,0,1,0,0,0,0,1,12,10,0,-28.168,11.073,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:23+00:00,0,1,0,0,0,0,1,12,10,0,-28.194,11.064,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:24+00:00,0,1,0,0,0,0,1,12,10,0,-28.219,11.056,35.0,0,2,64.0,90,0,13.9,6.14,45,32.0,50,0,1
2025-08-21 03:06:25+00:00,0,1,0,0,0,0,1,12,10,0,-28.248,11.048,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:26+00:00,0,1,0,0,0,0,1,12,10,0,-28.273,11.041,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:27+00:00,0,1,0,0,0,0,1,12,10,0,-28.269,11.033,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:28+00:00,0,1,0,0,0,0,1,12,10,0,-28.286,11.025,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:29+00:00,0,1,0,0,0,0,1,12,10,0,-28.296,11.017,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:30+00:00,0,1,0,0,0,0,1,12,10,0,-29.019,10.982,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:31+00:00,0,1,0,0,0,0,1,12,10,0,-28.383,10.996,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:32+00:00,0,1,0,0,0,0,1,12,10,0,-28.37,10.99,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:33+00:00,0,1,0,0,0,0,1,12,10,0,-28.37,10.982,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:34+00:00,0,1,0,0,0,0,1,12,10,0,-28.36,10.974,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:35+00:00,0,1,0,0,0,0,1,12,10,0,-28.399,10.964,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:36+00:00,0,1,0,0,0,0,1,12,10,0,-28.446,10.954,35.0,0,2,63.5,90,0,13.9,6.14,45,31.9,50,0,1
2025-08-21 03:06:37+00:00,0,1,0,0,0,0,1,12,10,0,-28.453,10.946,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:38+00:00,0,1,0,0,0,0,1,12,10,0,-28.421,10.938,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:39+00:00,0,1,0,0,0,0,1,12,10,0,-28.516,10.926,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:40+00:00,0,1,0,0,0,0,1,12,10,0,-28.527,10.917,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:41+00:00,0,1,0,0,0,0,1,12,10,0,-28.547,10.907,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:42+00:00,0,1,0,0,0,0,1,12,10,0,-28.556,10.898,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:43+00:00,0,1,0,0,0,0,1,12,10,0,-28.564,10.89,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:44+00:00,0,1,0,0,0,0,1,12,10,0,-28.609,10.877,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:45+00:00,0,1,0,0,0,0,1,12,10,0,-28.604,10.869,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:46+00:00,0,1,0,0,0,0,1,12,10,0,-28.614,10.86,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:47+00:00,0,1,0,0,0,0,1,12,10,0,-28.629,10.85,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:48+00:00,0,1,0,0,0,0,1,12,10,0,-28.701,10.838,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:49+00:00,0,1,0,0,0,0,1,12,10,0,-28.715,10.828,35.0,0,2,63.5,90,0,13.9,6.14,45,31.8,50,0,1
2025-08-21 03:06:50+00:00,0,1,0,0,0,0,1,12,10,0,-28.707,10.819,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:51+00:00,0,1,0,0,0,0,1,12,10,0,-28.925,10.796,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:52+00:00,0,1,0,0,0,0,1,12,10,0,-28.804,10.792,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:53+00:00,0,1,0,0,0,0,1,12,10,0,-28.805,10.783,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:54+00:00,0,1,0,0,0,0,1,12,10,0,-28.804,10.773,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:55+00:00,0,1,0,0,0,0,1,12,10,0,-28.822,10.763,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:56+00:00,0,1,0,0,0,0,1,12,10,0,-28.891,10.749,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:57+00:00,0,1,0,0,0,0,1,12,10,0,-28.926,10.737,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:58+00:00,0,1,0,0,0,0,1,12,10,0,-28.938,10.726,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:06:59+00:00,0,1,0,0,0,0,1,12,10,0,-28.827,10.718,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:07:00+00:00,0,1,0,0,0,0,1,12,10,0,-28.833,10.707,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:07:01+00:00,0,1,0,0,0,0,1,12,10,0,-28.92,10.693,35.0,0,2,63.0,90,0,13.9,6.14,45,31.7,50,0,1
2025-08-21 03:07:02+00:00,0,1,0,0,0,0,1,12,10,0,-28.889,10.684,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:03+00:00,0,1,0,0,0,0,1,12,10,0,-28.901,10.672,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:04+00:00,0,1,0,0,0,0,1,12,10,0,-29.066,10.654,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:05+00:00,0,1,0,0,0,0,1,12,10,0,-28.99,10.645,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:06+00:00,0,1,0,0,0,0,1,12,10,0,-29.02,10.631,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:07+00:00,0,1,0,0,0,0,1,12,10,0,-29.031,10.618,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:08+00:00,0,1,0,0,0,0,1,12,10,0,-29.086,10.604,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:09+00:00,0,1,0,0,0,0,1,12,10,0,-29.091,10.592,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:10+00:00,0,1,0,0,0,0,1,12,10,0,-29.145,10.577,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:11+00:00,0,1,0,0,0,0,1,12,10,0,-29.49,10.549,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:12+00:00,0,1,0,0,0,0,1,12,10,0,-29.201,10.544,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:13+00:00,0,1,0,0,0,0,1,12,10,0,-29.229,10.53,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:14+00:00,0,1,0,0,0,0,1,12,10,0,-29.311,10.514,35.0,0,2,63.0,90,0,13.9,6.14,45,31.6,50,0,1
2025-08-21 03:07:15+00:00,0,1,0,0,0,0,1,12,10,0,-29.26,10.502,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:16+00:00,0,1,0,0,0,0,1,12,10,0,-29.331,10.484,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:17+00:00,0,1,0,0,0,0,1,12,10,0,-29.379,10.468,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:18+00:00,0,1,0,0,0,0,1,12,10,0,-29.371,10.454,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:19+00:00,0,1,0,0,0,0,1,12,10,0,-29.459,10.435,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:20+00:00,0,1,0,0,0,0,1,12,10,0,-29.536,10.414,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:21+00:00,0,1,0,0,0,0,1,12,10,0,-29.562,10.396,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:22+00:00,0,1,0,0,0,0,1,12,10,0,-29.528,10.382,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:23+00:00,0,1,0,0,0,0,1,12,10,0,-29.545,10.364,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:24+00:00,0,1,0,0,0,0,1,12,10,0,-29.615,10.344,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:25+00:00,0,1,0,0,0,0,1,12,10,0,-29.659,10.327,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:26+00:00,0,1,0,0,0,0,1,12,10,0,-29.676,10.309,35.0,0,2,63.0,90,0,13.9,6.14,45,31.5,50,0,1
2025-08-21 03:07:27+00:00,0,1,0,0,0,0,1,12,10,0,-29.696,10.289,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:28+00:00,0,1,0,0,0,0,1,12,10,0,-29.752,10.268,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:29+00:00,0,1,0,0,0,0,1,12,10,0,-29.906,10.242,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:30+00:00,0,1,0,0,0,0,1,12,10,0,-29.919,10.223,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:31+00:00,0,1,0,0,0,0,1,12,10,0,-29.968,10.204,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:32+00:00,0,1,0,0,0,0,1,12,10,0,-30.799,10.142,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:33+00:00,0,1,0,0,0,0,1,12,10,0,-30.116,10.154,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:34+00:00,0,1,0,0,0,0,1,12,10,0,-30.077,10.138,35.0,0,2,62.5,90,0,13.9,6.14,45,31.4,50,0,1
2025-08-21 03:07:35+00:00,0,1,0,0,0,0,1,12,10,0,-30.071,10.119,35.5,0,2,62.5,90,0,13.85,6.14,45,31.4,50,0,1
2025-08-21 03:07:36+00:00,0,1,0,0,0,0,1,12,10,0,-30.203,10.093,35.5,0,2,62.5,90,0,13.85,6.14,45,31.4,50,0,1
2025-08-21 03:07:37+00:00,0,1,0,0,0,0,1,12,10,0,-30.227,10.075,35.5,0,2,62.5,90,0,13.85,6.14,45,31.4,50,0,1
2025-08-21 03:07:38+00:00,0,1,0,0,0,0,1,12,10,0,-30.224,10.056,35.5,0,2,62.5,90,0,13.85,6.14,45,31.4,50,0,1
2025-08-21 03:07:39+00:00,0,1,0,0,0,0,1,12,10,0,-30.069,10.046,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:40+00:00,0,1,0,0,0,0,1,12,10,0,-30.164,10.023,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:41+00:00,0,1,0,0,0,0,1,12,10,0,-30.244,9.998,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:42+00:00,0,1,0,0,0,0,1,12,10,0,-30.304,9.976,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:43+00:00,0,1,0,0,0,0,1,12,10,0,-30.328,9.955,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:44+00:00,0,1,0,0,0,0,1,12,10,0,-30.431,9.933,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:45+00:00,0,1,0,0,0,0,1,12,10,0,-30.43,9.914,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:46+00:00,0,1,0,0,0,0,1,12,10,0,-30.528,9.889,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:47+00:00,0,1,0,0,0,0,1,12,10,0,-30.455,9.874,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:48+00:00,0,1,0,0,0,0,1,12,10,0,-30.506,9.851,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:49+00:00,0,1,0,0,0,0,1,12,10,0,-30.511,9.833,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:50+00:00,0,1,0,0,0,0,1,12,10,0,-30.524,9.815,35.5,0,2,62.5,90,0,13.85,6.14,45,31.3,50,0,1
2025-08-21 03:07:51+00:00,0,1,0,0,0,0,1,12,10,0,-30.655,9.789,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,1
2025-08-21 03:07:52+00:00,0,1,0,0,0,0,1,12,10,0,-33.953,9.588,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:53+00:00,0,1,0,0,0,0,1,12,10,0,-34.144,9.502,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:54+00:00,0,1,0,0,0,0,1,12,10,0,-31.402,9.65,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:55+00:00,0,1,0,0,0,0,1,12,10,0,-31.536,9.627,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:56+00:00,0,1,0,0,0,0,1,12,10,0,-43.461,9.119,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:57+00:00,0,1,0,0,0,0,1,12,10,0,-33.793,9.539,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:58+00:00,0,1,0,0,0,0,1,12,10,0,-28.227,9.804,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:07:59+00:00,0,1,0,0,0,0,1,12,10,0,-29.089,9.757,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:08:00+00:00,0,1,0,0,0,0,1,12,10,0,-29.74,9.713,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:08:01+00:00,0,1,0,0,0,0,1,12,10,0,-29.632,9.708,35.5,0,2,62.0,90,0,13.85,6.14,45,31.2,50,0,0
2025-08-21 03:08:02+00:00,0,1,0,0,0,0,1,12,10,0,-29.555,9.704,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:03+00:00,0,1,0,0,0,0,1,12,10,0,-29.454,9.702,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:04+00:00,0,1,0,0,0,0,1,12,10,0,-29.384,9.698,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:05+00:00,0,1,0,0,0,0,1,12,10,0,-29.391,9.692,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:06+00:00,0,1,0,0,0,0,1,12,10,0,-29.653,9.675,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:07+00:00,0,1,0,0,0,0,1,12,10,0,-29.733,9.666,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:08+00:00,0,1,0,0,0,0,1,12,10,0,-31.663,9.574,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:09+00:00,0,1,0,0,0,0,1,12,10,0,-30.377,9.635,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:10+00:00,0,1,0,0,0,0,1,12,10,0,-33.513,9.506,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:11+00:00,0,1,0,0,0,0,1,12,10,0,-21.32,10.12,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:12+00:00,0,1,0,0,0,0,1,12,10,0,-19.741,10.287,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:13+00:00,0,1,0,0,0,0,1,12,10,0,-19.727,10.312,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:14+00:00,0,1,0,0,0,0,1,12,10,0,-19.49,10.339,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:15+00:00,0,1,0,0,0,0,1,12,10,0,-19.473,10.352,35.5,0,2,62.0,90,0,13.85,6.14,45,31.1,50,0,0
2025-08-21 03:08:16+00:00,0,1,0,0,0,0,1,12,10,0,-19.32,10.371,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:17+00:00,0,1,0,0,0,0,1,12,10,0,-25.239,10.006,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:18+00:00,0,1,0,0,0,0,1,12,10,0,-21.035,10.23,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:19+00:00,0,1,0,0,0,0,1,12,10,0,-20.543,10.272,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:20+00:00,0,1,0,0,0,0,1,12,10,0,-20.839,10.251,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:21+00:00,0,1,0,0,0,0,1,12,10,0,-21.316,10.215,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:22+00:00,0,1,0,0,0,0,1,12,10,0,-21.576,10.188,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:23+00:00,0,1,0,0,0,0,1,12,10,0,-22.112,10.146,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:24+00:00,0,1,0,0,0,0,1,12,10,0,-21.77,10.161,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:25+00:00,0,1,0,0,0,0,1,12,10,0,-21.705,10.161,35.5,0,2,62.0,90,0,13.85,6.14,45,31.0,50,0,0
2025-08-21 03:08:26+00:00,0,1,0,0,0,0,1,12,10,10,-21.722,10.156,35.5,0,2,62.0,80,0,13.85,6.14,40,26.0,50,0,0
2025-08-21 03:08:27+00:00,0,1,0,0,0,0,1,12,10,10,-21.749,10.149,35.5,0,2,62.0,80,0,13.85,6.14,40,26.0,50,0,0
2025-08-21 03:08:28+00:00,0,1,0,0,0,0,1,12,10,10,-36.706,9.424,35.5,0,2,62.0,80,0,13.85,6.14,40,26.0,50,0,0
2025-08-21 03:08:29+00:00,0,1,0,0,0,0,1,12,10,10,-35.696,9.428,35.5,0,2,62.0,80,0,13.85,6.14,40,26.0,50,0,0
2025-08-21 03:08:30+00:00,0,1,0,0,0,0,1,12,10,10,-34.313,9.49,35.5,0,2,62.0,80,0,13.85,6.14,40,26.0,50,0,0
2025-08-21 03:08:31+00:00,0,1,0,0,0,0,1,12,10,10,-32.265,9.57,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,0
2025-08-21 03:08:32+00:00,0,1,0,0,0,0,1,12,10,10,-34.475,9.493,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,0
2025-08-21 03:08:33+00:00,0,1,0,0,0,0,1,12,10,10,-33.63,9.53,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,0
2025-08-21 03:08:34+00:00,0,1,0,0,0,0,1,12,10,10,-32.73,9.565,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,0
2025-08-21 03:08:35+00:00,0,1,0,0,0,0,1,12,10,10,-32.462,9.577,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,0
2025-08-21 03:08:36+00:00,0,1,0,0,0,0,1,12,10,10,-48.183,9.202,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:37+00:00,0,1,0,0,0,0,1,12,10,10,-32.659,9.612,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:38+00:00,0,1,0,0,0,0,1,12,10,10,-32.583,9.61,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:39+00:00,0,1,0,0,0,0,1,12,10,10,-32.665,9.605,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:40+00:00,0,1,0,0,0,0,1,12,10,10,-32.343,9.613,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:41+00:00,0,1,0,0,0,0,1,12,10,10,-31.249,9.645,35.5,0,2,61.5,80,0,13.85,6.14,40,25.9,50,0,1
2025-08-21 03:08:42+00:00,0,1,0,0,0,0,1,12,10,10,-31.189,9.645,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,1
2025-08-21 03:08:43+00:00,0,1,0,0,0,0,1,12,10,10,-20.086,9.959,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:44+00:00,0,1,0,0,0,0,1,12,10,10,-17.782,10.177,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:45+00:00,0,1,0,0,0,0,1,12,10,10,-19.904,10.129,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:46+00:00,0,1,0,0,0,0,1,12,10,10,-19.789,10.152,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:47+00:00,0,1,0,0,0,0,1,12,10,10,36.275,13.95,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:48+00:00,0,1,0,0,0,0,1,12,10,10,42.584,13.903,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:49+00:00,0,1,0,0,0,0,1,12,10,10,47.485,13.885,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:50+00:00,0,1,0,0,0,0,1,12,10,10,48.397,13.821,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:51+00:00,0,1,0,0,0,0,1,12,10,10,48.432,13.815,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:52+00:00,0,1,0,0,0,0,1,12,10,10,48.443,13.844,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:53+00:00,0,1,0,0,0,0,1,12,10,10,46.304,13.818,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:54+00:00,0,1,0,0,0,0,1,12,10,10,47.195,13.875,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:55+00:00,0,1,0,0,0,0,1,12,10,10,46.465,13.888,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
2025-08-21 03:08:56+00:00,0,1,0,0,0,0,1,12,10,10,45.462,13.891,35.5,0,2,61.5,80,0,13.85,6.14,40,25.8,50,0,0
