time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 19:33:51+00:00,0,0,1,0,0,0,0,3,15,24,10,2.972,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:52+00:00,0,0,1,0,0,0,0,3,15,24,10,2.963,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:53+00:00,0,0,1,0,0,0,0,3,15,24,10,2.967,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:54+00:00,0,0,1,0,0,0,0,3,15,24,10,2.957,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:55+00:00,0,0,1,0,0,0,0,3,15,24,10,2.972,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:56+00:00,0,0,1,0,0,0,0,3,15,24,10,2.97,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:57+00:00,0,0,1,0,0,0,0,3,15,24,10,2.939,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:58+00:00,0,0,1,0,0,0,0,3,15,24,10,2.949,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:33:59+00:00,0,0,1,0,0,0,0,3,15,24,10,2.959,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:00+00:00,0,0,1,0,0,0,0,3,15,24,10,2.927,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:01+00:00,0,0,1,0,0,0,0,3,15,24,10,2.943,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:02+00:00,0,0,1,0,0,0,0,3,15,24,10,2.939,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:03+00:00,0,0,1,0,0,0,0,3,15,24,10,2.941,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:04+00:00,0,0,1,0,0,0,0,3,15,24,10,2.921,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:05+00:00,0,0,1,0,0,0,0,3,15,24,10,2.925,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:06+00:00,0,0,1,0,0,0,0,3,15,24,10,2.949,14.101,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:07+00:00,0,0,1,0,0,0,0,3,15,24,10,2.923,14.101,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:08+00:00,0,0,1,0,0,0,0,3,15,24,10,2.95,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:09+00:00,0,0,1,0,0,0,0,3,15,24,10,2.918,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:10+00:00,0,0,1,0,0,0,0,3,15,24,10,2.922,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:11+00:00,0,0,1,0,0,0,0,3,15,24,10,2.929,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:12+00:00,0,0,1,0,0,0,0,3,15,24,10,2.905,14.1,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:13+00:00,0,0,1,0,0,0,0,3,15,24,10,2.882,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:14+00:00,0,0,1,0,0,0,0,3,15,24,10,2.933,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:15+00:00,0,0,1,0,0,0,0,3,15,24,10,2.915,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:16+00:00,0,0,1,0,0,0,0,3,15,24,10,2.898,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:17+00:00,0,0,1,0,0,0,0,3,15,24,10,2.892,14.105,28.0,0,1,64.0,66,0,14.0,7.35,33,27.0,50,0
2025-10-04 19:34:18+00:00,0,0,1,0,0,0,0,3,15,24,10,2.876,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:19+00:00,0,0,1,0,0,0,0,3,15,24,10,2.889,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:20+00:00,0,0,1,0,0,0,0,3,15,24,10,2.88,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:21+00:00,0,0,1,0,0,0,0,3,15,24,10,2.883,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:22+00:00,0,0,1,0,0,0,0,3,15,24,10,2.865,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:23+00:00,0,0,1,0,0,0,0,3,15,24,10,2.872,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:24+00:00,0,0,1,0,0,0,0,3,15,24,10,2.879,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:25+00:00,0,0,1,0,0,0,0,3,15,24,10,2.883,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:26+00:00,0,0,1,0,0,0,0,3,15,24,10,2.889,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:27+00:00,0,0,1,0,0,0,0,3,15,24,10,2.877,14.104,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:28+00:00,0,0,1,0,0,0,0,3,15,24,10,2.88,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:29+00:00,0,0,1,0,0,0,0,3,15,24,10,2.882,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
