time_utc_iso,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 18:51:24+00:00,0,0,1,0,0,0,0,2,15,24,10,2.04,14.103,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:25+00:00,0,0,1,0,0,0,0,2,15,24,10,2.058,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:26+00:00,0,0,1,0,0,0,0,2,15,24,10,2.04,14.108,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:27+00:00,0,0,1,0,0,0,0,2,15,24,10,2.049,14.108,27,0,1,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:28+00:00,0,0,1,0,0,0,0,2,15,24,10,2.04,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:29+00:00,0,0,1,0,0,0,0,2,15,24,10,2.051,14.104,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:30+00:00,0,0,1,0,0,0,0,2,15,24,10,2.048,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:31+00:00,0,0,1,0,0,0,0,2,15,24,10,2.037,14.107,27,0,1,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:32+00:00,0,0,1,0,0,0,0,2,15,24,10,2.044,14.107,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:33+00:00,0,0,1,0,0,0,0,2,15,24,10,2.047,14.107,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:34+00:00,0,0,1,0,0,0,0,2,15,24,10,2.026,14.108,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:35+00:00,0,0,1,0,0,0,0,2,15,24,10,2.034,14.107,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:36+00:00,0,0,1,0,0,0,0,2,15,24,10,2.036,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:37+00:00,0,0,1,0,0,0,0,2,15,24,10,2.02,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:38+00:00,0,0,1,0,0,0,0,2,15,24,10,2.029,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:39+00:00,0,0,1,0,0,0,0,2,15,24,10,2.046,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:40+00:00,0,0,1,0,0,0,0,2,15,24,10,2.03,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:41+00:00,0,0,1,0,0,0,0,2,15,24,10,2.03,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:42+00:00,0,0,1,0,0,0,0,2,15,24,10,2.037,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:43+00:00,0,0,1,0,0,0,0,2,15,24,10,2.023,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:44+00:00,0,0,1,0,0,0,0,2,15,24,10,2.059,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:45+00:00,0,0,1,0,0,0,0,2,15,24,10,2.042,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:46+00:00,0,0,1,0,0,0,0,2,15,24,10,2.011,14.107,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:47+00:00,0,0,1,0,0,0,0,2,15,24,10,2.038,14.107,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:48+00:00,0,0,1,0,0,0,0,2,15,24,10,2.043,14.108,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:49+00:00,0,0,1,0,0,0,0,2,15,24,10,2.031,14.106,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:50+00:00,0,0,1,0,0,0,0,2,15,24,10,2.039,14.105,27,0,2,63.5,66,0,14,7.35,33,26.8,50,0
2025-10-04 18:51:51+00:00,0,0,1,0,0,0,0,2,15,24,10,2.04,14.105,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:52+00:00,0,0,1,0,0,0,0,2,15,24,10,2.037,14.106,27,0,1,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:53+00:00,0,0,1,0,0,0,0,2,15,24,10,2.019,14.106,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:54+00:00,0,0,1,0,0,0,0,2,15,24,10,2.016,14.108,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:55+00:00,0,0,1,0,0,0,0,2,15,24,10,2.011,14.105,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:56+00:00,0,0,1,0,0,0,0,2,15,24,10,2.037,14.104,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:57+00:00,0,0,1,0,0,0,0,2,15,24,10,2.02,14.106,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:58+00:00,0,0,1,0,0,0,0,2,15,24,10,2.029,14.106,27,0,1,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:51:59+00:00,0,0,1,0,0,0,0,2,15,24,10,2.017,14.107,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:52:00+00:00,0,0,1,0,0,0,0,2,15,24,10,2.019,14.107,27,0,2,63.5,66,0,14,7.35,33,26.9,50,0
2025-10-04 18:52:01+00:00,0,0,1,0,0,0,0,2,15,24,10,2.012,14.106,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:02+00:00,0,0,1,0,0,0,0,2,15,24,10,2.023,14.107,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:03+00:00,0,0,1,0,0,0,0,2,15,24,10,2.029,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:04+00:00,0,0,1,0,0,0,0,2,15,24,10,2.032,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:05+00:00,0,0,1,0,0,0,0,2,15,24,10,2.006,14.104,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:06+00:00,0,0,1,0,0,0,0,2,15,24,10,2.026,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:07+00:00,0,0,1,0,0,0,0,2,15,24,10,2.037,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:08+00:00,0,0,1,0,0,0,0,2,15,24,10,2.005,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:09+00:00,0,0,1,0,0,0,0,2,15,24,10,2.014,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:10+00:00,0,0,1,0,0,0,0,2,15,24,10,2.008,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:11+00:00,0,0,1,0,0,0,0,2,15,24,10,2.028,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:12+00:00,0,0,1,0,0,0,0,2,15,24,10,1.998,14.109,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:13+00:00,0,0,1,0,0,0,0,2,15,24,10,2,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:14+00:00,0,0,1,0,0,0,0,2,15,24,10,1.989,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:15+00:00,0,0,1,0,0,0,0,2,15,24,10,2.023,14.108,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:16+00:00,0,0,1,0,0,0,0,2,15,24,10,2.017,14.105,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:17+00:00,0,0,1,0,0,0,0,2,15,24,10,1.994,14.105,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:18+00:00,0,0,1,0,0,0,0,2,15,24,10,2.008,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:19+00:00,0,0,1,0,0,0,0,2,15,24,10,2.02,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:20+00:00,0,0,1,0,0,0,0,2,15,24,10,2.002,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:21+00:00,0,0,1,0,0,0,0,2,15,24,10,2.008,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:22+00:00,0,0,1,0,0,0,0,2,15,24,10,2.007,14.104,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:23+00:00,0,0,1,0,0,0,0,2,15,24,10,1.987,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:24+00:00,0,0,1,0,0,0,0,2,15,24,10,2.013,14.106,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:25+00:00,0,0,1,0,0,0,0,2,15,24,10,2.009,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:26+00:00,0,0,1,0,0,0,0,2,15,24,10,2.005,14.106,27,0,1,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:27+00:00,0,0,1,0,0,0,0,2,15,24,10,2.005,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:28+00:00,0,0,1,0,0,0,0,2,15,24,10,2.007,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:29+00:00,0,0,1,0,0,0,0,2,15,24,10,2.009,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:30+00:00,0,0,1,0,0,0,0,2,15,24,10,2,14.108,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:31+00:00,0,0,1,0,0,0,0,2,15,24,10,2.012,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:32+00:00,0,0,1,0,0,0,0,2,15,24,10,2.015,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:33+00:00,0,0,1,0,0,0,0,2,15,24,10,1.995,14.104,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:34+00:00,0,0,1,0,0,0,0,2,15,24,10,1.99,14.106,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:35+00:00,0,0,1,0,0,0,0,2,15,24,10,1.976,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:36+00:00,0,0,1,0,0,0,0,2,15,24,10,1.973,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:37+00:00,0,0,1,0,0,0,0,2,15,24,10,2.001,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:38+00:00,0,0,1,0,0,0,0,2,15,24,10,2.001,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:39+00:00,0,0,1,0,0,0,0,2,15,24,10,1.987,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:40+00:00,0,0,1,0,0,0,0,2,15,24,10,1.993,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:41+00:00,0,0,1,0,0,0,0,2,15,24,10,2.023,14.107,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:42+00:00,0,0,1,0,0,0,0,2,15,24,10,1.997,14.105,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:43+00:00,0,0,1,0,0,0,0,2,15,24,10,1.995,14.108,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:44+00:00,0,0,1,0,0,0,0,2,15,24,10,1.428,14.094,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:45+00:00,0,0,1,0,0,0,0,2,15,24,10,-16.271,12.798,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:46+00:00,0,0,1,0,0,0,0,2,15,24,10,-15.777,12.724,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:47+00:00,0,0,1,0,0,0,0,2,15,24,10,-15.792,12.66,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:48+00:00,1,0,1,0,0,0,0,2,15,24,10,-15.854,12.608,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:49+00:00,1,0,1,0,0,0,0,2,15,24,10,-16.246,12.562,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:50+00:00,1,0,1,0,0,0,0,2,15,24,10,-16.265,12.528,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:51+00:00,1,0,1,0,0,0,0,2,15,24,10,-16.104,12.502,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:52+00:00,1,0,1,0,0,0,0,2,15,24,10,-14.261,12.505,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:53+00:00,1,0,1,0,0,0,0,2,15,24,10,-13.888,12.498,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:54+00:00,1,0,1,0,0,0,0,2,15,24,10,-13.899,12.489,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:55+00:00,1,0,1,0,0,0,0,2,15,24,10,-13.909,12.48,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:56+00:00,1,0,1,0,0,0,0,2,15,24,10,-13.905,12.472,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:57+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.993,12.476,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:58+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.949,12.473,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:52:59+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.939,12.469,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:00+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.965,12.465,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:01+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.971,12.461,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:02+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.948,12.458,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:03+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.925,12.455,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:04+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.942,12.452,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:05+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.997,12.448,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:06+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.956,12.446,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:07+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.957,12.444,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:08+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.962,12.441,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:09+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.95,12.44,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:10+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.988,12.437,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:11+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.973,12.436,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:12+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.999,12.433,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:13+00:00,1,0,1,0,0,0,0,2,15,24,10,-13.521,12.426,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:14+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.983,12.43,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:15+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.972,12.429,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:16+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.956,12.428,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:17+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.967,12.427,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:18+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.987,12.426,27,0,2,63.5,66,0,14.4,7.35,33,26.9,50,0
2025-10-04 18:53:19+00:00,1,0,1,0,0,0,0,2,15,24,10,-12.963,12.425,27,0,2,63.5,66,0,14.4,7.35,33,26.8,50,0
