time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-08-21 09:22:58+00:00,0,0,1,0,0,0,0,2,14,10,10,2.858,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:22:59+00:00,0,0,1,0,0,0,0,2,14,10,10,2.856,14.11,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:00+00:00,0,0,1,0,0,0,0,2,14,10,10,2.825,14.108,37.5,0,1,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:01+00:00,0,0,1,0,0,0,0,2,14,10,10,2.858,14.108,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:02+00:00,0,0,1,0,0,0,0,2,14,10,10,2.865,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:03+00:00,0,0,1,0,0,0,0,2,14,10,10,2.832,14.108,37.5,0,1,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:04+00:00,0,0,1,0,0,0,0,2,14,10,10,2.844,14.108,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:05+00:00,0,0,1,0,0,0,0,2,14,10,10,2.857,14.105,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:06+00:00,0,0,1,0,0,0,0,2,14,10,10,2.861,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:07+00:00,0,0,1,0,0,0,0,2,14,10,10,2.847,14.109,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:08+00:00,0,0,1,0,0,0,0,2,14,10,10,2.819,14.109,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:09+00:00,0,0,1,0,0,0,0,2,14,10,10,2.851,14.11,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:10+00:00,0,0,1,0,0,0,0,2,14,10,10,2.861,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:11+00:00,0,0,1,0,0,0,0,2,14,10,10,2.824,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:12+00:00,0,0,1,0,0,0,0,2,14,10,10,2.837,14.108,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:13+00:00,0,0,1,0,0,0,0,2,14,10,10,2.848,14.105,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:14+00:00,0,0,1,0,0,0,0,2,14,10,10,2.856,14.109,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
2025-08-21 09:23:15+00:00,0,0,1,0,0,0,0,2,14,10,10,2.837,14.107,37.5,0,2,83.5,80,0,13.85,6.14,40,36.8,50,0
