time_utc,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 20:16:21+00:00,0,1,0,0,0,0,3,15,24,10,24.157,13.999,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:22+00:00,0,1,0,0,0,0,3,15,24,10,24.061,13.996,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:23+00:00,0,1,0,0,0,0,3,15,24,10,24.05,13.998,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:24+00:00,0,1,0,0,0,0,3,15,24,10,24.011,14.0,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:25+00:00,0,1,0,0,0,0,3,15,24,10,23.995,14.0,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:26+00:00,0,1,0,0,0,0,3,15,24,10,23.957,14.001,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:27+00:00,0,1,0,0,0,0,3,15,24,10,23.908,14.0,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:28+00:00,0,1,0,0,0,0,3,15,24,10,23.838,14.0,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:29+00:00,0,1,0,0,0,0,3,15,24,10,23.798,14.0,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:30+00:00,0,1,0,0,0,0,3,15,24,10,23.772,14.002,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:31+00:00,0,1,0,0,0,0,3,15,24,10,23.711,14.001,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:32+00:00,0,1,0,0,0,0,3,15,24,10,23.669,14.001,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:33+00:00,0,1,0,0,0,0,3,15,24,10,23.661,14.003,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:34+00:00,0,1,0,0,0,0,3,15,24,10,23.619,14.002,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:35+00:00,0,1,0,0,0,0,3,15,24,10,23.544,14.002,29.0,0,2,59.5,66,0,13.95,7.25,33,24.9,50,0
2025-10-04 20:16:36+00:00,0,1,0,0,0,0,3,15,24,10,23.506,14.003,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:37+00:00,0,1,0,0,0,0,3,15,24,10,23.453,14.002,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:38+00:00,0,1,0,0,0,0,3,15,24,10,23.413,14.003,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:39+00:00,0,1,0,0,0,0,3,15,24,10,23.384,14.002,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:40+00:00,0,1,0,0,0,0,3,15,24,10,23.297,14.001,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:41+00:00,0,1,0,0,0,0,3,15,24,10,23.292,14.005,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:42+00:00,0,1,0,0,0,0,3,15,24,10,23.259,14.005,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:43+00:00,0,1,0,0,0,0,3,15,24,10,23.203,14.004,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:44+00:00,0,1,0,0,0,0,3,15,24,10,23.127,14.003,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:45+00:00,0,1,0,0,0,0,3,15,24,10,23.112,14.006,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:46+00:00,0,1,0,0,0,0,3,15,24,10,23.097,14.007,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:47+00:00,0,1,0,0,0,0,3,15,24,10,22.991,14.003,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:48+00:00,0,1,0,0,0,0,3,15,24,10,23.002,14.006,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:49+00:00,0,1,0,0,0,0,3,15,24,10,22.949,14.007,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:50+00:00,0,1,0,0,0,0,3,15,24,10,22.922,14.007,29.0,0,2,60.0,66,0,13.95,7.25,33,25.0,50,0
2025-10-04 20:16:51+00:00,0,1,0,0,0,0,3,15,24,10,22.873,14.007,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:52+00:00,0,1,0,0,0,0,3,15,24,10,22.831,14.007,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:53+00:00,0,1,0,0,0,0,3,15,24,10,22.8,14.008,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:54+00:00,0,1,0,0,0,0,3,15,24,10,22.734,14.008,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:55+00:00,0,1,0,0,0,0,3,15,24,10,22.701,14.008,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:56+00:00,0,1,0,0,0,0,3,15,24,10,22.697,14.009,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:57+00:00,0,1,0,0,0,0,3,15,24,10,22.633,14.009,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:58+00:00,0,1,0,0,0,0,3,15,24,10,22.577,14.009,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:16:59+00:00,0,1,0,0,0,0,3,15,24,10,22.521,14.008,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:00+00:00,0,1,0,0,0,0,3,15,24,10,22.528,14.012,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:01+00:00,0,1,0,0,0,0,3,15,24,10,22.488,14.012,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:02+00:00,0,1,0,0,0,0,3,15,24,10,22.443,14.012,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:03+00:00,0,1,0,0,0,0,3,15,24,10,22.395,14.011,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:04+00:00,0,1,0,0,0,0,3,15,24,10,22.348,14.012,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:05+00:00,0,1,0,0,0,0,3,15,24,10,22.315,14.012,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:06+00:00,0,1,0,0,0,0,3,15,24,10,22.299,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:07+00:00,0,1,0,0,0,0,3,15,24,10,22.234,14.013,29.0,0,2,60.0,66,0,13.95,7.25,33,25.1,50,0
2025-10-04 20:17:08+00:00,0,1,0,0,0,0,3,15,24,10,22.21,14.014,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:09+00:00,0,1,0,0,0,0,3,15,24,10,22.192,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:10+00:00,0,1,0,0,0,0,3,15,24,10,22.137,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:11+00:00,0,1,0,0,0,0,3,15,24,10,22.071,14.014,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:12+00:00,0,1,0,0,0,0,3,15,24,10,22.015,14.014,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:13+00:00,0,1,0,0,0,0,3,15,24,10,21.994,14.014,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:14+00:00,0,1,0,0,0,0,3,15,24,10,21.939,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:15+00:00,0,1,0,0,0,0,3,15,24,10,21.896,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:16+00:00,0,1,0,0,0,0,3,15,24,10,21.841,14.015,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:17+00:00,0,1,0,0,0,0,3,15,24,10,21.849,14.018,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:18+00:00,0,1,0,0,0,0,3,15,24,10,21.768,14.016,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:19+00:00,0,1,0,0,0,0,3,15,24,10,21.72,14.016,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:20+00:00,0,1,0,0,0,0,3,15,24,10,21.694,14.017,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:21+00:00,0,1,0,0,0,0,3,15,24,10,21.621,14.016,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:22+00:00,0,1,0,0,0,0,3,15,24,10,21.603,14.017,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:23+00:00,0,1,0,0,0,0,3,15,24,10,21.552,14.017,29.0,0,2,60.0,66,0,13.95,7.25,33,25.2,50,0
2025-10-04 20:17:24+00:00,0,1,0,0,0,0,3,15,24,10,21.528,14.018,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:25+00:00,0,1,0,0,0,0,3,15,24,10,21.475,14.017,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:26+00:00,0,1,0,0,0,0,3,15,24,10,21.439,14.018,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:27+00:00,0,1,0,0,0,0,3,15,24,10,21.418,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:28+00:00,0,1,0,0,0,0,3,15,24,10,21.361,14.018,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:29+00:00,0,1,0,0,0,0,3,15,24,10,21.306,14.018,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:30+00:00,0,1,0,0,0,0,3,15,24,10,21.285,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:31+00:00,0,1,0,0,0,0,3,15,24,10,21.235,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:32+00:00,0,1,0,0,0,0,3,15,24,10,21.192,14.02,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:33+00:00,0,1,0,0,0,0,3,15,24,10,21.151,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:34+00:00,0,1,0,0,0,0,3,15,24,10,21.093,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:35+00:00,0,1,0,0,0,0,3,15,24,10,21.058,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:36+00:00,0,1,0,0,0,0,3,15,24,10,21.004,14.02,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:37+00:00,0,1,0,0,0,0,3,15,24,10,20.971,14.02,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:38+00:00,0,1,0,0,0,0,3,15,24,10,20.92,14.02,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:39+00:00,0,1,0,0,0,0,3,15,24,10,20.893,14.021,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:40+00:00,0,1,0,0,0,0,3,15,24,10,20.858,14.021,29.0,0,2,60.5,66,0,13.95,7.25,33,25.3,50,0
2025-10-04 20:17:41+00:00,0,1,0,0,0,0,3,15,24,10,20.802,14.02,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:42+00:00,0,1,0,0,0,0,3,15,24,10,20.745,14.019,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:43+00:00,0,1,0,0,0,0,3,15,24,10,20.714,14.021,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:44+00:00,0,1,0,0,0,0,3,15,24,10,20.686,14.022,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:45+00:00,0,1,0,0,0,0,3,15,24,10,20.643,14.022,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:46+00:00,0,1,0,0,0,0,3,15,24,10,20.602,14.021,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:47+00:00,0,1,0,0,0,0,3,15,24,10,20.572,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:48+00:00,0,1,0,0,0,0,3,15,24,10,20.528,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:49+00:00,0,1,0,0,0,0,3,15,24,10,20.482,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:50+00:00,0,1,0,0,0,0,3,15,24,10,20.446,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:51+00:00,0,1,0,0,0,0,3,15,24,10,20.394,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:52+00:00,0,1,0,0,0,0,3,15,24,10,20.352,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:53+00:00,0,1,0,0,0,0,3,15,24,10,20.303,14.024,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:54+00:00,0,1,0,0,0,0,3,15,24,10,20.271,14.023,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:55+00:00,0,1,0,0,0,0,3,15,24,10,20.231,14.024,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:56+00:00,0,1,0,0,0,0,3,15,24,10,20.183,14.024,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:57+00:00,0,1,0,0,0,0,3,15,24,10,20.141,14.024,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:58+00:00,0,1,0,0,0,0,3,15,24,10,20.104,14.024,29.0,0,2,60.5,66,0,13.95,7.25,33,25.4,50,0
2025-10-04 20:17:59+00:00,0,1,0,0,0,0,3,15,24,10,20.066,14.025,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:00+00:00,0,1,0,0,0,0,3,15,24,10,20.023,14.025,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:01+00:00,0,1,0,0,0,0,3,15,24,10,19.98,14.025,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:02+00:00,0,1,0,0,0,0,3,15,24,10,19.933,14.025,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:03+00:00,0,1,0,0,0,0,3,15,24,10,19.903,14.025,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:04+00:00,0,1,0,0,0,0,3,15,24,10,19.865,14.026,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:05+00:00,0,1,0,0,0,0,3,15,24,10,19.828,14.026,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:06+00:00,0,1,0,0,0,0,3,15,24,10,19.778,14.026,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:07+00:00,0,1,0,0,0,0,3,15,24,10,19.733,14.026,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:08+00:00,0,1,0,0,0,0,3,15,24,10,19.695,14.026,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:09+00:00,0,1,0,0,0,0,3,15,24,10,19.654,14.027,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:10+00:00,0,1,0,0,0,0,3,15,24,10,19.62,14.027,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:11+00:00,0,1,0,0,0,0,3,15,24,10,19.563,14.027,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:12+00:00,0,1,0,0,0,0,3,15,24,10,19.535,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:13+00:00,0,1,0,0,0,0,3,15,24,10,19.476,14.027,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:14+00:00,0,1,0,0,0,0,3,15,24,10,19.452,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:15+00:00,0,1,0,0,0,0,3,15,24,10,19.399,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:16+00:00,0,1,0,0,0,0,3,15,24,10,19.36,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.5,50,0
2025-10-04 20:18:17+00:00,0,1,0,0,0,0,3,15,24,10,19.324,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:18+00:00,0,1,0,0,0,0,3,15,24,10,19.288,14.029,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:19+00:00,0,1,0,0,0,0,3,15,24,10,19.232,14.028,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:20+00:00,0,1,0,0,0,0,3,15,24,10,19.202,14.029,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:21+00:00,0,1,0,0,0,0,3,15,24,10,19.166,14.029,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:22+00:00,0,1,0,0,0,0,3,15,24,10,19.111,14.029,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:23+00:00,0,1,0,0,0,0,3,15,24,10,19.054,14.027,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:24+00:00,0,1,0,0,0,0,3,15,24,10,19.049,14.029,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:25+00:00,0,1,0,0,0,0,3,15,24,10,18.994,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:26+00:00,0,1,0,0,0,0,3,15,24,10,18.957,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:27+00:00,0,1,0,0,0,0,3,15,24,10,18.906,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:28+00:00,0,1,0,0,0,0,3,15,24,10,18.878,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:29+00:00,0,1,0,0,0,0,3,15,24,10,18.84,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:30+00:00,0,1,0,0,0,0,3,15,24,10,18.783,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:31+00:00,0,1,0,0,0,0,3,15,24,10,18.75,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:32+00:00,0,1,0,0,0,0,3,15,24,10,18.701,14.031,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:33+00:00,0,1,0,0,0,0,3,15,24,10,18.654,14.03,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:34+00:00,0,1,0,0,0,0,3,15,24,10,18.628,14.031,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:35+00:00,0,1,0,0,0,0,3,15,24,10,18.575,14.031,29.0,0,2,61.0,66,0,13.95,7.25,33,25.6,50,0
2025-10-04 20:18:36+00:00,0,1,0,0,0,0,3,15,24,10,18.55,14.031,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:37+00:00,0,1,0,0,0,0,3,15,24,10,18.499,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:38+00:00,0,1,0,0,0,0,3,15,24,10,18.473,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:39+00:00,0,1,0,0,0,0,3,15,24,10,18.429,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:40+00:00,0,1,0,0,0,0,3,15,24,10,18.373,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:41+00:00,0,1,0,0,0,0,3,15,24,10,18.335,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:42+00:00,0,1,0,0,0,0,3,15,24,10,18.3,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:43+00:00,0,1,0,0,0,0,3,15,24,10,18.255,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:44+00:00,0,1,0,0,0,0,3,15,24,10,18.24,14.033,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:45+00:00,0,1,0,0,0,0,3,15,24,10,18.18,14.032,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:46+00:00,0,1,0,0,0,0,3,15,24,10,18.137,14.033,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:47+00:00,0,1,0,0,0,0,3,15,24,10,18.092,14.033,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:48+00:00,0,1,0,0,0,0,3,15,24,10,18.062,14.034,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:49+00:00,0,1,0,0,0,0,3,15,24,10,18.015,14.033,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:50+00:00,0,1,0,0,0,0,3,15,24,10,17.979,14.034,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:51+00:00,0,1,0,0,0,0,3,15,24,10,17.959,14.034,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
2025-10-04 20:18:52+00:00,0,1,0,0,0,0,3,15,24,10,17.932,14.034,29.0,0,2,61.0,66,0,13.95,7.25,33,25.7,50,0
